165,90.27,0,-9.98940000000005
166,90.66,8.85E-5,-9.80519999999992
167,91.04,2.509E-4,-9.64880000000005
168,91.43,4.278E-4,-9.46459999999998
169,91.81,6.193E-4,-9.30819999999999
170,92.2,8.267E-4,-9.12400000000004
171,92.58,0.001051,-8.96760000000005
172,92.97,0.001292,-8.88340000000007
173,93.36,0.001551,-8.69920000000001
174,93.74,0.001829,-8.54279999999998
175,94.13,0.002127,-8.35860000000001
176,94.51,0.002446,-8.20219999999998
177,94.9,0.002786,-8.118
178,95.29,0.003149,-7.93380000000003
179,95.67,0.003535,-7.67739999999995
180,96.06,0.003946,-7.5932
181,96.44,0.004369,-7.43679999999998
182,96.83,0.00482,-7.25260000000006
183,97.22,0.005295,-7.16840000000002
184,97.6,0.005793,-7.01200000000003
185,97.99,0.006315,-6.92779999999996
186,98.37,0.006869,-6.77139999999995
187,98.76,0.007444,-6.68720000000005
188,99.15,0.008052,-6.50300000000007
189,99.53,0.008712,-6.44659999999999
190,99.92,0.009409,-6.26239999999993
191,100.3,0.01015,-6.20600000000002
192,100.7,0.01092,-6.09400000000002
193,101.1,0.01173,-5.88200000000003
194,101.5,0.01259,-5.77000000000001
195,101.8,0.01349,-5.93599999999998
196,102.2,0.01444,-5.72400000000002
197,102.6,0.01542,-5.61199999999994
198,103,0.01645,-5.50000000000001
199,103.4,0.01752,-5.28799999999995
200,103.8,0.01865,-5.17600000000002
201,104.2,0.01982,-5.06400000000004
202,104.5,0.02104,-5.23000000000002
203,104.9,0.02231,-5.11800000000004
204,105.3,0.02365,-4.90599999999997
205,105.7,0.02503,-4.79400000000004
206,106.1,0.02647,-4.68200000000002
207,106.5,0.02796,-4.56999999999999
208,106.9,0.02952,-4.45800000000006
209,107.3,0.03114,-4.34599999999998
210,107.6,0.03282,-4.51199999999995
211,108,0.03455,-4.40000000000002
212,108.4,0.03636,-4.28799999999998
213,108.8,0.03823,-4.17599999999998
214,109.2,0.04018,-4.06400000000002
215,109.6,0.04218,-3.95199999999993
216,110,0.04425,-3.84
217,110.3,0.0464,-4.00599999999997
218,110.7,0.04863,-3.89400000000004
219,111.1,0.05093,-3.78200000000002
220,111.5,0.05329,-3.66999999999999
221,111.9,0.05574,-3.558
222,112.3,0.05826,-3.44599999999998
223,112.7,0.06088,-3.33400000000002
224,113,0.06357,-3.60000000000005
225,113.4,0.06629,-3.48800000000006
226,113.8,0.06919,-3.37600000000009
227,114.2,0.07208,-3.26400000000005
228,114.6,0.07515,-3.15199999999999
229,115,0.07824,-3.04000000000004
230,115.4,0.08144,-3.02800000000003
231,115.7,0.08471,-3.194
232,116.1,0.0881,-3.08200000000001
233,116.5,0.09154,-2.96999999999998
234,116.9,0.09508,-2.95800000000001
235,117.3,0.09874,-2.84599999999998
236,117.7,0.1025,-2.73400000000003
237,118.1,0.1063,-2.72199999999993
238,118.4,0.1103,-2.88800000000002
239,118.8,0.1143,-2.77600000000004
240,119.2,0.1184,-2.76400000000003
241,119.6,0.1226,-2.65200000000002
242,120,0.127,-2.54
243,120.4,0.1314,-2.52800000000006
244,120.8,0.1359,-2.41599999999997
245,121.1,0.1405,-2.68199999999996
246,121.5,0.1452,-2.56999999999996
247,121.9,0.15,-2.45799999999998
248,122.3,0.155,-2.44599999999998
249,122.7,0.16,-2.33400000000003
250,123.1,0.1651,-2.32199999999993
251,123.5,0.1703,-2.21000000000008
252,123.8,0.1756,-2.47600000000001
253,124.2,0.1811,-2.364
254,124.6,0.1865,-2.35200000000005
255,125,0.1922,-2.24000000000002
256,125.4,0.1979,-2.22800000000003
257,125.8,0.2037,-2.11599999999999
258,126.2,0.2096,-2.10400000000001
259,126.5,0.2157,-2.26999999999998
260,126.9,0.2219,-2.25799999999997
261,127.3,0.2282,-2.14599999999994
262,127.7,0.2347,-2.13399999999996
263,128.1,0.2412,-2.02199999999994
264,128.5,0.2479,-2.00999999999997
265,128.9,0.2545,-1.99799999999997
266,129.3,0.2613,-1.88600000000004
267,129.6,0.2683,-2.15199999999998
268,130,0.2753,-2.04000000000001
269,130.4,0.2825,-2.02799999999996
270,130.8,0.2897,-2.01599999999997
271,131.2,0.297,-1.90399999999995
272,131.6,0.3043,-1.89199999999999
273,132,0.3119,-1.87999999999999
274,132.3,0.3195,-2.04600000000006
275,132.7,0.3271,-2.03400000000002
276,133.1,0.3348,-2.02199999999999
277,133.5,0.3426,-1.91000000000001
278,133.9,0.3505,-1.89799999999996
279,134.3,0.3586,-1.88599999999996
280,134.7,0.3666,-1.77400000000005
281,135,0.3747,-2.03999999999999
282,135.4,0.3829,-2.02799999999999
283,135.8,0.3911,-1.91599999999996
284,136.2,0.3995,-1.90399999999993
285,136.6,0.408,-1.89199999999995
286,137,0.4164,-1.88000000000002
287,137.4,0.4248,-1.76799999999999
288,137.7,0.4333,-2.03400000000002
289,138.1,0.442,-2.02200000000003
290,138.5,0.4508,-1.90999999999999
291,138.9,0.4596,-1.89799999999999
292,139.3,0.4682,-1.88599999999999
293,139.7,0.477,-1.87400000000003
294,140.1,0.4858,-1.76200000000003
295,140.4,0.4946,-2.02800000000009
296,140.8,0.5035,-2.01600000000003
297,141.2,0.5126,-2.00400000000003
298,141.6,0.5214,-1.89200000000005
299,142,0.5303,-1.88
300,142.4,0.5392,-1.86799999999999
301,142.8,0.5483,-1.85600000000006
302,143.1,0.5574,-2.122
303,143.5,0.5665,-2.01000000000002
304,143.9,0.5756,-1.99799999999999
305,144.3,0.5848,-1.98599999999996
306,144.7,0.5939,-1.97399999999995
307,145.1,0.6033,-1.86199999999998
308,145.5,0.6126,-1.84999999999999
309,145.8,0.622,-2.11600000000006
310,146.2,0.631,-2.10400000000003
311,146.6,0.6402,-2.09199999999999
312,147,0.6493,-1.98
313,147.4,0.6584,-1.96800000000002
314,147.8,0.6676,-1.95599999999996
315,148.2,0.6769,-1.94400000000003
316,148.5,0.6857,-2.11000000000002
317,148.9,0.6946,-2.09800000000004
318,149.3,0.7034,-2.08600000000006
319,149.7,0.7125,-2.07400000000005
320,150.1,0.7213,-2.062
321,150.5,0.7302,-1.94999999999999
322,150.9,0.7388,-1.93800000000007
323,151.2,0.7473,-2.20400000000003
324,151.6,0.7558,-2.19200000000002
325,152,0.7642,-2.17999999999999
326,152.4,0.7727,-2.06799999999999
327,152.8,0.7811,-2.05599999999996
328,153.2,0.7893,-2.04400000000006
329,153.6,0.7973,-2.03200000000002
330,154,0.8052,-1.92
331,154.3,0.813,-2.18599999999996
332,154.7,0.821,-2.17399999999995
333,155.1,0.8288,-2.16199999999992
334,155.5,0.8364,-2.04999999999995
335,155.9,0.8437,-2.03799999999999
336,156.3,0.851,-2.02600000000006
337,156.7,0.858,-2.01400000000003
338,157,0.8652,-2.28000000000007
339,157.4,0.8723,-2.16800000000006
340,157.8,0.8792,-2.15600000000006
341,158.2,0.8858,-2.14400000000006
342,158.6,0.8923,-2.13199999999999
343,159,0.8986,-2.02
344,159.4,0.9048,-2.00800000000006
345,159.7,0.9109,-2.27400000000003
346,160.1,0.917,-2.26199999999999
347,160.5,0.923,-2.15000000000002
348,160.9,0.9284,-2.13799999999997
349,161.3,0.9337,-2.12599999999999
350,161.7,0.9388,-2.11400000000003
351,162.1,0.9439,-2.00200000000003
352,162.4,0.949,-2.26800000000002
353,162.8,0.9539,-2.25599999999996
354,163.2,0.9585,-2.14399999999993
355,163.6,0.962,-2.13199999999995
356,164,0.9655,-2.11999999999999
357,164.4,0.9689,-2.10799999999999
358,164.8,0.9722,-1.99599999999997
359,165.1,0.9754,-2.262
360,165.5,0.9784,-2.24999999999999
361,165.9,0.9813,-2.13799999999997
362,166.3,0.9836,-2.12599999999997
363,166.7,0.9859,-2.11399999999996
364,167.1,0.988,-2.10200000000003
365,167.5,0.99,-1.99
366,167.8,0.9919,-2.25600000000004
367,168.2,0.9938,-2.24400000000006
368,168.6,0.9951,-2.13200000000001
369,169,0.9963,-2.12
370,169.4,0.9973,-2.108
371,169.8,0.9981,-1.99600000000004
372,170.2,0.9987,-1.98400000000004
373,170.5,0.9993,-2.25
374,170.9,0.9997,-2.13799999999998
375,171.3,1,-2.126
376,171.7,0.9999,-2.11399999999996
377,172.1,0.9995,-2.00199999999994
378,172.5,0.9991,-1.99000000000001
379,172.9,0.9986,-1.97799999999997
380,173.2,0.998,-2.14400000000005
381,173.6,0.9972,-2.13200000000004
382,174,0.9961,-2.12000000000001
383,174.4,0.9947,-2.00800000000001
384,174.8,0.9933,-1.99599999999995
385,175.2,0.9916,-1.88400000000002
386,175.6,0.9897,-1.87200000000002
387,176,0.9881,-1.86000000000001
388,176.3,0.9859,-2.02600000000005
389,176.7,0.9839,-2.01400000000004
390,177.1,0.9814,-2.00200000000003
391,177.5,0.9788,-1.89
392,177.9,0.9759,-1.87800000000007
393,178.3,0.973,-1.76600000000005
394,178.7,0.9701,-1.75400000000003
395,179,0.9672,-2.01999999999999
396,179.4,0.9639,-1.90799999999999
397,179.8,0.9605,-1.89599999999997
398,180.2,0.9569,-1.78399999999997
399,180.6,0.9532,-1.77200000000001
400,181,0.9495,-1.66000000000002
401,181.4,0.9454,-1.64799999999997
402,181.7,0.9414,-1.81400000000004
403,182.1,0.9375,-1.80200000000003
404,182.5,0.9334,-1.78999999999999
405,182.9,0.9291,-1.67799999999996
406,183.3,0.9247,-1.66600000000006
407,183.7,0.9203,-1.55400000000003
408,184.1,0.9159,-1.54200000000001
409,184.4,0.9114,-1.70800000000005
410,184.8,0.9066,-1.69600000000005
411,185.2,0.9019,-1.58400000000005
412,185.6,0.8971,-1.57200000000002
413,186,0.892,-1.46000000000002
414,186.4,0.8869,-1.36800000000006
415,186.8,0.8819,-1.30600000000006
416,187.1,0.8767,-1.51200000000002
417,187.5,0.8713,-1.45
418,187.9,0.8662,-1.37799999999998
419,188.3,0.8607,-1.31599999999997
420,188.7,0.8553,-1.24400000000002
421,189.1,0.8496,-1.18200000000002
422,189.5,0.8406,-1.11
423,189.8,0.8302,-1.31599999999996
424,190.2,0.8195,-1.24399999999996
425,190.6,0.8091,-1.18199999999995
426,191,0.7987,-1.11000000000001
427,191.4,0.7882,-1.02799999999997
428,191.8,0.7778,-0.955999999999968
429,192.2,0.7677,-0.883999999999962
430,192.5,0.7576,-1.09000000000001
431,192.9,0.7474,-1.01799999999997
432,193.3,0.7375,-0.935999999999977
433,193.7,0.7274,-0.863999999999941
434,194.1,0.7175,-0.772000000000027
435,194.5,0.7079,-0.690000000000073
436,194.9,0.698,-0.618000000000067
437,195.2,0.6884,-0.814000000000036
438,195.6,0.6791,-0.73200000000001
439,196,0.6695,-0.650000000000013
440,196.4,0.6601,-0.567999999999987
441,196.8,0.651,-0.485999999999961
442,197.2,0.6417,-0.404000000000036
443,197.6,0.6326,-0.312000000000005
444,197.9,0.6238,-0.507999999999982
445,198.3,0.6147,-0.425999999999977
446,198.7,0.6062,-0.333999999999946
447,199.1,0.5974,-0.241999999999929
448,199.5,0.5889,-0.15999999999999
449,199.9,0.5803,-0.0679999999999805
450,200.3,0.572,0.0240000000000293
451,200.7,0.5638,0.116000000000046
452,201,0.5555,-0.0700000000000861
453,201.4,0.5475,0.0219999999999379
454,201.8,0.5395,0.113999999999955
455,202.2,0.5317,0.21599999999997
456,202.6,0.524,0.307999999999907
457,203,0.5162,0.399999999999916
458,203.4,0.5088,0.501999999999931
459,203.7,0.5013,0.325999999999957
460,204.1,0.4938,0.417999999999982
461,204.5,0.4866,0.520000000000011
462,204.9,0.4797,0.622000000000019
463,205.3,0.4725,0.723999999999961
464,205.7,0.4655,0.825999999999975
465,206.1,0.4589,0.937999999999981
466,206.4,0.4522,0.762000000000015
467,206.8,0.4455,0.864000000000022
468,207.2,0.4391,0.976000000000043
469,207.6,0.4327,1.07799999999998
470,208,0.4263,1.18999999999999
471,208.4,0.4201,1.30200000000002
472,208.8,0.414,1.41400000000004
473,209.1,0.4081,1.24800000000006
474,209.5,0.4023,1.36000000000008
475,209.9,0.3964,1.47200000000009
476,210.3,0.3908,1.58400000000003
477,210.7,0.3852,1.71600000000004
478,211.1,0.3798,1.82800000000006
479,211.5,0.3745,1.95000000000008
480,211.8,0.3692,1.78399999999996
481,212.2,0.3638,1.90599999999996
482,212.6,0.3588,2.02799999999998
483,213,0.354,2.14999999999999
484,213.4,0.3489,2.27199999999993
485,213.8,0.3441,2.39399999999995
486,214.2,0.3395,2.51599999999997
487,214.5,0.3347,2.36
488,214.9,0.3302,2.49200000000001
489,215.3,0.3259,2.61400000000003
490,215.7,0.3214,2.74599999999997
491,216.1,0.3174,2.87799999999998
492,216.5,0.3131,3.01
493,216.9,0.3091,3.13200000000001
494,217.2,0.3051,2.98600000000004
495,217.6,0.3011,3.12800000000007
496,218,0.2971,3.26000000000008
497,218.4,0.2934,3.39200000000002
498,218.8,0.2899,3.52400000000003
499,219.2,0.2862,3.66600000000005
500,219.6,0.2827,3.80800000000006
501,219.9,0.2792,3.66199999999993
502,220.3,0.2757,3.80399999999996
503,220.7,0.2725,3.94499999999997
504,221.1,0.2693,4.08699999999999
505,221.5,0.2661,4.23
506,221.9,0.263,4.37299999999994
507,222.3,0.26,4.51799999999995
508,222.7,0.2571,4.66399999999997
509,223,0.2542,4.533
510,223.4,0.2514,4.68000000000002
511,223.8,0.2486,4.82800000000004
512,224.2,0.246,4.97829999999998
513,224.6,0.2434,5.12849999999998
514,225,0.2408,5.28
515,225.4,0.2383,5.43200000000002
516,225.7,0.2359,5.30700000000005
517,226.1,0.2335,5.46100000000006
518,226.5,0.2312,5.616
519,226.9,0.2289,5.77300000000001
520,227.3,0.2267,5.93000000000004
521,227.7,0.2246,6.08800000000005
522,228.1,0.2225,6.24700000000006
523,228.4,0.2204,6.12799999999994
524,228.8,0.2184,6.28399999999995
525,229.2,0.2165,6.44599999999997
526,229.6,0.2146,6.61799999999999
527,230,0.2128,6.77999999999993
528,230.4,0.211,6.94199999999994
529,230.8,0.2092,7.11399999999995
530,231.1,0.2075,6.99799999999998
531,231.5,0.2059,7.17
532,231.9,0.2043,7.33200000000001
533,232.3,0.2027,7.50399999999995
534,232.7,0.2012,7.67599999999996
535,233.1,0.1997,7.84799999999999
536,233.5,0.1982,8.02
537,233.8,0.1968,7.91400000000004
538,234.2,0.1954,8.08600000000005
539,234.6,0.1941,8.25800000000006
540,235,0.1928,8.44
541,235.4,0.1915,8.61200000000002
542,235.8,0.1903,8.79400000000003
543,236.2,0.1891,8.97600000000006
544,236.5,0.188,8.87000000000009
545,236.9,0.1869,9.05199999999994
546,237.3,0.1858,9.23400000000004
547,237.7,0.1847,9.41599999999996
548,238.1,0.1836,9.60800000000006
549,238.5,0.1826,9.78999999999992
550,238.9,0.1817,9.97200000000009
551,239.2,0.1807,9.88599999999998
552,239.6,0.1798,10.068
553,240,0.1789,10.26
554,240.4,0.178,10.4519999999999
555,240.8,0.1772,10.644
556,241.2,0.1763,10.836
557,241.6,0.1755,11.028
558,241.9,0.1747,10.952
559,242.3,0.174,11.144
560,242.7,0.1732,11.3460000000001
561,243.1,0.1725,11.538
562,243.5,0.1718,11.74
563,243.9,0.1711,11.942
564,244.3,0.1704,12.144
565,244.6,0.1698,12.0680000000001
566,245,0.1691,12.2700000000001
567,245.4,0.1685,12.482
568,245.8,0.1679,12.684
569,246.2,0.1673,12.896
570,246.6,0.1667,13.1080000000001
571,247,0.1661,13.3199999999999
572,247.4,0.1656,13.5320000000001
573,247.7,0.165,13.466
574,248.1,0.1645,13.688
575,248.5,0.1639,13.9
576,248.9,0.1634,14.1219999999999
577,249.3,0.1629,14.334
578,249.7,0.1624,14.556
579,250.1,0.1619,14.778
580,250.4,0.1614,14.732
581,250.8,0.1609,14.954
582,251.2,0.1604,15.176
583,251.6,0.1599,15.418
584,252,0.1594,15.65
585,252.4,0.159,15.882
586,252.8,0.1585,16.114
587,253.1,0.158,16.0680000000001
588,253.5,0.1575,16.3
589,253.9,0.1571,16.542
590,254.3,0.1566,16.784
591,254.7,0.1561,17.016
592,255.1,0.1557,17.2580000000001
593,255.5,0.1552,17.5100000000001
594,255.8,0.1547,17.474
595,256.2,0.1543,17.7160000000001
596,256.6,0.1538,17.9679999999999
597,257,0.1533,18.22
598,257.4,0.1528,18.4719999999999
599,257.8,0.1523,18.724
600,258.2,0.1518,18.976
601,258.5,0.1513,18.95
602,258.9,0.1508,19.212
603,259.3,0.1503,19.474
604,259.7,0.1498,19.736
605,260.1,0.1493,19.9980000000001
606,260.5,0.1488,20.26
607,260.9,0.1482,20.5219999999999
608,261.2,0.1477,20.516
609,261.6,0.1471,20.7780000000001
610,262,0.1466,21.05
611,262.4,0.146,21.3220000000001
612,262.8,0.1455,21.594
613,263.2,0.1449,21.876
614,263.6,0.1443,22.1480000000001
615,263.9,0.1437,22.1520000000001
616,264.3,0.1431,22.4339999999999
617,264.7,0.1424,22.7060000000001
618,265.1,0.1418,22.9879999999999
619,265.5,0.1412,23.28
620,265.9,0.1405,23.5619999999999
621,266.3,0.1399,23.854
622,266.6,0.1392,23.8579999999999
623,267,0.1385,24.15
624,267.4,0.1378,24.4419999999999
625,267.8,0.1371,24.744
626,268.2,0.1364,25.056
627,268.6,0.1357,25.3680000000001
628,269,0.1349,25.68
629,269.4,0.1342,25.8919999999999
630,269.7,0.1334,25.926
631,270.1,0.1326,26.2380000000001
632,270.5,0.1319,26.55
633,270.9,0.1311,26.8620000000001
634,271.3,0.1303,27.174
635,271.7,0.1294,27.486
636,272.1,0.1286,27.7980000000001
637,272.4,0.1278,27.8320000000001
638,272.8,0.1269,28.1439999999999
639,273.2,0.126,28.4560000000001
640,273.6,0.1252,28.7679999999999
641,274,0.1243,29.08
642,274.4,0.1234,29.3919999999999
643,274.8,0.1225,29.704
644,275.1,0.1216,29.7379999999999
645,275.5,0.1207,30.05
646,275.9,0.1197,30.3619999999999
647,276.3,0.1188,30.674
648,276.7,0.1178,30.986
649,277.1,0.1168,31.2979999999999
650,277.5,0.1158,31.61
651,277.8,0.1149,31.744
652,278.2,0.1139,32.056
653,278.6,0.1129,32.3680000000001
654,279,0.1118,32.68
655,279.4,0.1108,32.9919999999999
656,279.8,0.1098,33.304
657,280.2,0.1088,33.716
658,280.5,0.1077,33.75
659,280.9,0.1067,34.0620000000001
660,281.3,0.1056,34.3739999999999
661,281.7,0.1045,34.7860000000001
662,282.1,0.1035,35.0979999999999
663,282.5,0.1024,35.41
664,282.9,0.1013,35.7219999999999
665,283.2,0.1002,35.856
666,283.6,0.09911,36.1679999999999
667,284,0.09799,36.48
668,284.4,0.0969,36.8919999999999
669,284.8,0.09577,37.204
670,285.2,0.09465,37.5159999999999
671,285.6,0.09353,37.9279999999999
672,285.9,0.09241,37.9619999999999
673,286.3,0.09129,38.3740000000001
674,286.7,0.09017,38.686
675,287.1,0.08902,38.9980000000001
676,287.5,0.0879,39.41
677,287.9,0.08675,39.7219999999999
678,288.3,0.0856,40.134
679,288.6,0.08448,40.1680000000001
680,289,0.08334,40.58
681,289.4,0.08219,40.8920000000001
682,289.8,0.08107,41.3040000000001
683,290.2,0.07992,41.616
684,290.6,0.07877,42.028
685,291,0.07762,42.34
686,291.3,0.0765,42.474
687,291.7,0.07535,42.786
688,292.1,0.07423,43.1980000000001
689,292.5,0.07309,43.61
690,292.9,0.07196,43.9220000000001
691,293.3,0.07084,44.3339999999999
692,293.7,0.06972,44.6460000000001
693,294.1,0.0686,45.0579999999999
694,294.4,0.06748,45.1919999999999
695,294.8,0.06636,45.504
696,295.2,0.06526,45.916
697,295.6,0.06414,46.3280000000001
698,296,0.06305,46.64
699,296.4,0.06195,47.052
700,296.8,0.06086,47.464
701,297.1,0.05979,47.598
702,297.5,0.0587,47.91
703,297.9,0.05763,48.3220000000001
704,298.3,0.05659,48.734
705,298.7,0.05552,49.146
706,299.1,0.05448,49.5580000000001
707,299.5,0.05344,49.87
708,299.8,0.0524,50.004
709,300.2,0.05136,50.416
710,300.6,0.05034,50.8279999999999
711,301,0.04933,51.24
712,301.4,0.04834,51.652
713,301.8,0.04735,52.0639999999999
714,302.2,0.04637,52.376
715,302.5,0.04538,52.51
716,302.9,0.04442,52.9219999999999
717,303.3,0.04346,53.334
718,303.7,0.04252,53.746
719,304.1,0.04159,54.1579999999999
720,304.5,0.04065,54.57
721,304.9,0.03975,54.9819999999999
722,305.2,0.03884,55.116
723,305.6,0.03793,55.5280000000001
724,306,0.03705,55.94
725,306.4,0.03617,56.352
726,306.8,0.03531,56.764
727,307.2,0.03446,57.176
728,307.6,0.03361,57.5880000000001
729,307.9,0.03278,57.7220000000001
730,308.3,0.03198,58.134
731,308.7,0.03115,58.6460000000001
732,309.1,0.03035,59.0580000000001
733,309.5,0.02958,59.47
734,309.9,0.0288,59.8820000000001
735,310.3,0.02803,60.294
736,310.6,0.02728,60.4279999999999
737,311,0.02655,60.84
738,311.4,0.02583,61.352
739,311.8,0.02511,61.764
740,312.2,0.02441,62.1759999999999
741,312.6,0.02371,62.5879999999999
742,313,0.02303,63
743,313.3,0.02237,63.234
744,313.7,0.02171,63.646
745,314.1,0.02107,64.0580000000001
746,314.5,0.02043,64.57
747,314.9,0.01981,64.9819999999999
748,315.3,0.0192,65.394
749,315.7,0.01861,65.806
750,316,0.01802,66.04
751,316.4,0.01745,66.4520000000001
752,316.8,0.01689,66.864
753,317.2,0.01633,67.376
754,317.6,0.0158,67.7880000000001
755,318,0.01527,68.2
756,318.4,0.01475,68.7120000000001
757,318.8,0.01425,69.124
758,319.1,0.01375,69.3579999999999
759,319.5,0.01327,69.77
760,319.9,0.0128,70.1819999999999
761,320.3,0.01234,70.6940000000001
762,320.7,0.01189,71.106
763,321.1,0.01146,71.6179999999999
764,321.5,0.01103,72.03
765,321.8,0.01062,72.264
766,322.2,0.01021,72.676
767,322.6,0.009815,73.1880000000001
768,323,0.009431,73.6
769,323.4,0.009057,74.112
770,323.8,0.008691,74.524
771,324.2,0.008339,75.036
772,324.5,0.007995,75.17
773,324.9,0.007661,75.6820000000001
774,325.3,0.007335,76.094
775,325.7,0.00702,76.606
776,326.1,0.006716,77.018
777,326.5,0.00642,77.53
778,326.9,0.006131,78.0420000000001
779,327.2,0.005854,78.1760000000001
780,327.6,0.005584,78.6879999999999
781,328,0.005323,79.1
