102.6	0.01542	-5.612
103	0.01645	-5.5
103.4	0.01752	-5.288
103.8	0.01865	-5.176
104.2	0.01982	-5.064
104.5	0.02104	-5.23
104.9	0.02231	-5.118
105.3	0.02365	-4.906
105.7	0.02503	-4.794
106.1	0.02647	-4.682
106.5	0.02796	-4.57
106.9	0.02952	-4.458
107.3	0.03114	-4.346
107.6	0.03282	-4.512
108	0.03455	-4.4
108.4	0.03636	-4.288
108.8	0.03823	-4.176
109.2	0.04018	-4.064
109.6	0.04218	-3.952
110	0.04425	-3.84
110.3	0.0464	-4.006
110.7	0.04863	-3.894
111.1	0.05093	-3.782
111.5	0.05329	-3.67
111.9	0.05574	-3.558
112.3	0.05826	-3.446
112.7	0.06088	-3.334
113	0.06357	-3.6
113.4	0.06629	-3.488
113.8	0.06919	-3.376
114.2	0.07208	-3.264
114.6	0.07515	-3.152
115	0.07824	-3.04
115.4	0.08144	-3.028
115.7	0.08471	-3.194
116.1	0.0881	-3.082
116.5	0.09154	-2.97
116.9	0.09508	-2.958
117.3	0.09874	-2.846
117.7	0.1025	-2.734
118.1	0.1063	-2.722
118.4	0.1103	-2.888
118.8	0.1143	-2.776
119.2	0.1184	-2.764
119.6	0.1226	-2.652
120	0.127	-2.54
120.4	0.1314	-2.528
120.8	0.1359	-2.416
121.1	0.1405	-2.682
121.5	0.1452	-2.57
121.9	0.15	-2.458
122.3	0.155	-2.446
122.7	0.16	-2.334
123.1	0.1651	-2.322
123.5	0.1703	-2.21
123.8	0.1756	-2.476
124.2	0.1811	-2.364
124.6	0.1865	-2.352
125	0.1922	-2.24
125.4	0.1979	-2.228
125.8	0.2037	-2.116
126.2	0.2096	-2.104
126.5	0.2157	-2.27
126.9	0.2219	-2.258
127.3	0.2282	-2.146
127.7	0.2347	-2.134
128.1	0.2412	-2.022
128.5	0.2479	-2.01
128.9	0.2545	-1.998
129.3	0.2613	-1.886
129.6	0.2683	-2.152
130	0.2753	-2.04
130.4	0.2825	-2.028
130.8	0.2897	-2.016
131.2	0.297	-1.904
131.6	0.3043	-1.892
132	0.3119	-1.88
132.3	0.3195	-2.046
132.7	0.3271	-2.034
133.1	0.3348	-2.022
133.5	0.3426	-1.91
133.9	0.3505	-1.898
134.3	0.3586	-1.886
134.7	0.3666	-1.774
135	0.3747	-2.04
135.4	0.3829	-2.028
135.8	0.3911	-1.916
