1,26.97,2.833E-7,-455.1
2,27.36,5.136E-7,-454.7
3,27.75,7.549E-7,-454.3
4,28.13,1.007E-6,-453.9
5,28.52,1.27E-6,-453.6
6,28.9,1.545E-6,-453.3
7,29.29,1.831E-6,-452.9
8,29.68,2.128E-6,-452.5
9,30.06,2.436E-6,-452.1
10,30.45,2.756E-6,-451.7
11,30.83,3.088E-6,-451.4
12,31.22,3.431E-6,-451
13,31.6,3.785E-6,-450.6
14,31.99,4.153E-6,-450.2
15,32.38,4.532E-6,-449.8
16,32.76,4.919E-6,-449.4
17,33.15,5.322E-6,-449.1
18,33.53,5.737E-6,-448.7
19,33.92,6.17E-6,-448.3
20,34.31,6.618E-6,-447.9
21,34.69,7.08E-6,-447.5
22,35.08,7.554E-6,-447.1
23,35.46,8.042E-6,-446.8
24,35.85,8.54E-6,-446.4
25,36.24,9.049E-6,-446
26,36.62,9.574E-6,-445.6
27,37.01,1.01E-5,-445.2
28,37.39,1.065E-5,-444.8
29,37.78,1.12E-5,-444.4
30,38.17,1.175E-5,-444
31,38.55,1.232E-5,-443.6
32,38.94,1.29E-5,-443.2
33,39.32,1.347E-5,-442.9
34,39.71,1.406E-5,-442.5
35,40.1,1.464E-5,-442.1
36,40.48,1.523E-5,-441.7
37,40.87,1.582E-5,-441.3
38,41.25,1.641E-5,-440.9
39,41.64,1.7E-5,-440.5
40,42.03,1.759E-5,-440.1
41,42.41,1.818E-5,-439.7
42,42.8,1.876E-5,-439.3
43,43.18,1.933E-5,-438.8
44,43.57,1.989E-5,-438.4
45,43.96,2.042E-5,-438
46,44.34,2.094E-5,-437.6
47,44.73,2.144E-5,-437.1
48,45.11,2.192E-5,-436.7
49,45.5,2.235E-5,-436.3
50,45.88,2.276E-5,-435.8
51,46.27,2.312E-5,-435.4
52,46.66,2.345E-5,-435
53,47.04,2.372E-5,-434.5
54,47.43,2.395E-5,-434.1
55,47.81,2.412E-5,-433.6
56,48.2,2.422E-5,-433.2
57,48.59,2.426E-5,-432.7
58,48.97,2.422E-5,-432.2
59,49.36,2.41E-5,-431.8
60,49.74,2.389E-5,-431.3
61,50.13,2.358E-5,-430.8
62,50.52,2.318E-5,-430.3
63,50.9,2.264E-5,-429.9
64,51.29,2.201E-5,-429.4
65,51.67,2.124E-5,-428.9
66,52.06,2.033E-5,-428.4
67,52.45,1.928E-5,-427.9
68,52.83,1.809E-5,-427.4
69,53.22,1.673E-5,-426.9
70,53.6,1.519E-5,-426.4
71,53.99,1.348E-5,-425.9
72,54.38,1.157E-5,-425.4
73,54.76,9.466E-6,-424.8
74,55.15,7.139E-6,-424.3
75,55.53,4.588E-6,-423.8
76,55.92,1.798E-6,-423.2
77,56.31,0,-422.7
78,56.69,0,-422.2
79,57.08,0,-421.6
80,57.46,0,-421.1
81,57.85,0,-420.5
82,58.24,0,-420
83,58.62,0,-419.5
84,59.01,0,-418.9
85,59.39,0,-418.3
86,59.78,0,-417.8
87,60.17,0,-417.2
88,60.55,0,-416.6
89,60.94,0,-416
90,61.32,0,-415.4
91,61.71,0,-414.8
92,62.09,0,-414.2
93,62.48,0,-413.6
94,62.87,0,-413
95,63.25,0,-412.3
96,63.64,0,-411.7
97,64.02,0,-411.1
98,64.41,0,-410.4
99,64.8,0,-409.8
100,65.18,0,-409.1
101,65.57,0,-408.5
102,65.95,0,-407.8
103,66.34,0,-407.2
104,66.73,0,-406.5
105,67.11,0,-405.9
106,67.5,0,-405.2
107,67.88,0,-404.5
108,68.27,0,-403.8
109,68.66,0,-403.1
110,69.04,0,-402.4
111,69.43,0,-401.7
112,69.81,0,-401
113,70.2,0,-400.3
114,70.59,0,-399.6
115,70.97,0,-398.9
116,71.36,0,-398.2
117,71.74,0,-397.5
118,72.13,0,-396.7
119,72.52,0,-396
120,72.9,0,-395.3
121,73.29,0,-394.5
122,73.67,0,-393.8
123,74.06,0,-393
124,74.45,0,-392.3
125,74.83,0,-391.5
126,75.22,0,-390.8
127,75.6,0,-390
128,75.99,0,-389.2
129,76.38,0,-388.5
130,76.76,0,-387.7
131,77.15,0,-386.9
132,77.53,0,-386.1
133,77.92,0,-385.3
134,78.3,0,-384.5
135,78.69,0,-383.7
136,79.08,0,-382.9
137,79.46,0,-382.1
138,79.85,0,-381.3
139,80.23,0,-380.5
140,80.62,0,-379.7
141,81.01,0,-378.9
142,81.39,0,-378
143,81.78,0,-377.2
144,82.16,0,-376.4
145,82.55,0,-375.6
146,82.94,0,-374.7
147,83.32,0,-373.9
148,83.71,0,-373
149,84.09,0,-372.2
150,84.48,0,-371.3
151,84.87,0,-370.5
