,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Delay (fs),-5.3694,-5.0868,-4.8042,-4.5216,-4.239,-3.9564,-3.6738,-3.3912,-3.1086,-2.826,-2.5434,-2.2608,-1.9782,-1.6956,-1.413,-1.1304,-0.8478,-0.5652,-0.2826,0,0.2826,0.5652,0.8478,1.1304,1.413,1.6956,1.9782,2.2608,2.5434,2.826,3.1086,3.3912,3.6738,3.9564,4.239,4.5216,4.8042,5.0868,5.3694
Energy (eV),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03256,0,0,0
63,,0,0,0,0.03238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02845,0,0,0,0,0,0,0.00749,0,0,0,0
64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01182,0,0,0,0,0,0,0.01213,0,0,0,0,0,0,0,0
66,,0.02565,0.0173,0,0,0,0,0,0,0,0,0.03302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02213,0,0,0.02105,0,0,0,0,0,0,0,0,0,0.0622,0
67,,0,0,0,0,0.05175,0,0,0.02274,0.03855,0,0,0,0,0,0,0,0,0,0,0,0,0.0165,0,0.04488,0,0,0.01677,0,0.03438,0,0.0237,0.01512,0,0,0,0,0,0,0
68,,0,0,0.01009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996,0,0.02588,0,0.05029,0.0145,0,0,0,0.02873,0,0,0,0,0,0,0.01535,0,0,0
69,,0,0,0.02591,0.04109,0,0,0.05644,0,0.05056,0,0,0,0,0,0.0123,0,0,0,0,0,7.87E-04,0,0.02363,0,0.00466,0.04276,0,0,0,0,0,0,0,0,0,0.03319,0,0,7.84E-04
70,,0,0.02367,0,0.00578,0.02013,0.0141,0.01027,0.00246,0,0,0,0,0.03072,0.00603,0,0,0,0,0,0.00204,0,0,0,0,0.12044,0.02128,0.04855,0.01298,0.11643,0.05674,0,0.01945,0.01912,0,0,0,0,0.00625,0.00211
71,,0.00713,0,0.10386,0,0.06109,0.05075,0,0,0,0,0.05046,0,0,0.01479,0,0.11631,0.00331,0,0.0281,0,0,0,0,0.07263,0.07595,0.02631,0,0.07585,0.02544,0,0,0,0,0,0.0393,0,0.00705,0,0
72,,0,0.02216,0.06176,0.06303,0.00416,0.05579,0.04437,0,0.067,0.05871,0,0,0.04934,5.86E-04,0.03121,0,5.74E-04,0.0153,0,0.03967,0.02522,0.00441,0.02344,0.07003,0.06555,0,0,0,0,0,5.71E-04,0.08792,0.03827,0,0,0,0,0,0.02266
73,,0,0,0.03018,0,0.0231,0.00147,0,0,0,0,0,0,0,0,0,0.03654,0,0.00137,0.00134,0,0.00484,0,0.03959,0.01601,0.01673,0.01288,0.00144,0.04137,0,0.02185,0,0,0,0,0.00148,0,0,0,0
74,,0,0,0.07053,0.0057,0.06367,0.0061,0,0,0.06879,0,0,0,0,0,0,0,0.01699,0.00571,0,0,0,0,0.05174,0,0,0.03655,0,0.06392,0,0,0.00205,0.09654,0.05002,0,0,0,0,0.03386,0.01312
75,,0.07465,0.0675,0,0.04674,0,0.08572,0,0.00292,0.0486,0,0.05832,0.05313,0.04758,0,0.01419,0.05738,0.01378,0,0,0,0.02011,0.02176,0.07913,0.08686,0.07542,0.04476,0.04145,0.01343,0.03592,0.04362,0,0.02694,0.03679,0.04468,0.02669,0,0.02499,0,0.00253
76,,0,0.08602,0.04261,0,0.09739,0.06247,0.0551,0,0.0449,0,0.00758,0,0,0.0987,0.00688,0.02653,0.07417,0,0.0279,0.06712,0,0.02597,0.02981,0.0139,0.06058,0,0,0.12324,0.0363,0.10601,0,0.03086,0.03373,0.04513,0,0.04793,0.08526,0.02295,0
77,,0,0.06101,0.06816,0.08064,0,0.06676,0.07141,0.05949,0.01189,0.04417,0.08049,0.04131,0,0.04923,0.01484,0,0.05573,0,0.0138,0.02094,0.03489,0,0.0684,0.0325,0.00712,0,0.01108,0.02137,0.02175,0.06498,0,0,0,0,0,0.00346,0.0444,0.07095,0.02535
78,,0.04136,0.11192,0.0611,0.08083,0.06149,0.04313,0.03154,0,0.09545,0.00843,0,0.02888,0,0,0,0.00738,0.01081,0,0,0.09981,0.00312,0.07247,0.03019,0.04737,0.02644,0.06877,0.08512,0.01053,0.05158,0.05477,0.0297,0,0.05136,0.06474,0,0.0158,0,0.0393,0
79,,0.04523,0.03218,0.06478,0.0957,0.04695,0.04713,0.02353,0.08978,0,0,0.03364,0,0.01993,0.02253,0,0.01518,0.0108,0.07747,0.11087,0.00672,0,0,0.08396,0,0.06878,0.00722,0.08915,0.03611,0.07766,0.04792,0.02218,0.0629,0.0652,0.03407,0.03554,0,0,0.03932,0.05889
80,,0.02986,0.06838,0.06834,0.07713,0.08336,0.08285,0.13176,0,0,0.01277,0.03353,0.00772,0,0.03778,0,0.07003,0.10847,0.04026,0,0.0783,0.01718,0.08009,0.0109,0.08044,0.08412,0.06101,0.10467,0.06163,0.08504,0.08588,0.05234,0.07341,0.07551,0.07239,0.05148,0.03199,0,0,0.04394
81,,0.08299,0.00642,0.03911,0.05473,0.00282,0.06272,0.00711,0,0.05345,0,0.03758,0.02011,0.00726,0.02605,0.06867,0.03056,0,0.02147,0.01718,0.04943,0.07744,0,0.04912,0.06921,0.05698,0.11868,0.12005,0.03217,0.09608,0.14109,0.09754,0.08033,0.03037,0.01838,0.0111,0.03992,0.04428,0.07487,0
82,,0.02167,0.00247,0.07516,0.05445,0.07562,0.11016,0.059,0.07192,0.13687,0.01655,0.06294,0.06608,0.09711,0.00258,0.0142,0.06165,0.0478,0.05837,0.05647,0.03478,0.01308,0,0.06036,0.0505,0.05664,0.0914,0.07296,0.05017,0.03984,0.07159,0.0518,0.04476,0.08898,0.05267,0.12731,0.01913,0.02136,0.04265,0.06578
83,,0.12823,0.00929,0.08935,0.02803,0.06423,0.04602,0.07867,0.04559,0.03165,0,0.03673,0.01499,0,0.07149,0.04085,0.03761,0.10399,0,0.08851,0.14585,0.04828,0.0214,0.00982,0.02051,0.09494,0.12957,0.11165,0.07547,0,0.0331,0.10451,0.07972,0.04354,0,0,0.05139,0.11886,0.07816,0.00951
84,,0.0398,0.08164,0.0816,0.06094,0.01246,0.0415,0.0298,0.11842,0.07305,0.09666,0.03612,0.04817,0.04276,0.08255,0.05973,0.04889,0.00152,0.02389,0.01231,0.01226,0.16192,0,0.08257,0.06438,0.0557,0.07501,0.12684,0.0603,0.0688,0.11238,0.06607,0.02618,0.0292,0.03242,0.06202,0.07947,0.09581,0.03761,0.00525
85,,0.08897,0.0884,0.13575,0.06782,0.03017,0.08079,0.08959,0.09616,0.11015,0,0.05261,0.06866,0.03382,0.01632,0.03193,0,0.11424,0.1203,0,0.02246,0.04721,0.07042,0,0.0527,0.10928,0.06281,0.08317,0.06702,0.06823,0.14663,0.04264,0.09636,0.0633,0.05882,0.04929,0.03785,0.03482,0.06903,0.02698
86,,0.19166,0.08045,0.09867,0.10061,0.05148,0.14796,0.06869,0.00879,0.08003,0.03633,0.00874,0.08898,0.01248,0.07348,0.10107,0.03961,0.07197,0.07485,0.06516,0.13714,0.02867,0.06195,0.02715,0.09276,0.12794,0.14344,0.17259,0.14375,0.14242,0.06617,0.10659,0.04618,0.0801,0.05422,0.07278,0.01653,0.04547,0.0362,0.07481
87,,0.02228,0.09065,0.07966,0.16696,0.07644,0.15522,0.0759,0.09884,0.07071,0.06705,0.08536,0.13474,0.05275,0.04954,0.02648,0.07429,0,0.11147,0.02823,0.06067,0.04581,0.00701,0.08436,0.08832,0.13498,0.07288,0.03456,0.1062,0.198,0.07933,0,0.05252,0.16295,0.11922,0.01941,0.02801,0.07108,0.04336,0
88,,0.05974,0.13738,0.13369,0.02447,0.04989,0.09031,0.11953,0.15426,0.08241,0.14758,0.09304,0.04054,0.03119,0.00217,0.07612,0.05761,0,0,0.11434,0.12849,0.06287,0.06414,0.07575,0.07263,0.09149,0.11085,0.15143,0.08323,0.14845,0.15169,0.08216,0.10492,0.08213,0.03315,0.05482,0.10099,0.03997,0.04243,0.00585
89,,0.05109,0.11824,0.07059,0.06827,0.11154,0.14946,0.03356,0.13586,0.14458,0.11022,0.05742,0.10732,0.09204,0.00889,0.09069,0.08431,0.0732,0.07606,0.1279,0.04809,0.18377,0.12904,0.04377,0.05683,0.0905,0.05553,0.19382,0.09712,0.20019,0.09511,0.0507,0.05436,0.06032,0.09028,0.04973,0.0794,0.09206,0.06149,0.07973
90,,0.05773,0.10629,0.04766,0.09347,0.12161,0.09229,0.17822,0.2347,0.18146,0.05904,0.09945,0.05526,0.04136,0.13186,0.05851,0.02381,0.02662,0.13125,0.11973,0.08331,0.0574,0.10871,0.18229,0.04465,0.06226,0.16335,0.17709,0.10349,0.21809,0.12209,0.06493,0.14584,0.09429,0.02717,0.07693,0.07419,0,0.07246,0.09375
91,,0.03349,0.06856,0.05022,0.09615,0.12796,0.10311,0.2582,0.11612,0.1381,0.06227,0.10255,0.13053,0.06074,0.17343,0.14705,0.05436,0.10905,0.02888,0.12964,0.08226,0.08503,0.08817,0.08038,0.11429,0.16618,0.16229,0.28236,0.16533,0.15314,0.11768,0.15546,0.06655,0.13523,0.092,0.08384,0.06061,0.07095,0.0954,0.08895
92,,0.06697,0.01607,0.01972,0.10253,0.06045,0.0899,0.19218,0.12354,0.13687,0.14727,0.13583,0.05265,0.00155,0.14517,0.08344,0.09676,0.07372,0.12914,0.14308,0.09202,0.05163,0.10639,0.09859,0.16908,0.08718,0.34808,0.21437,0.21613,0.09557,0.15157,0.10086,0.12247,0.08529,0.12194,0.00965,0.05518,0.06221,0.0781,0.12907
93,,0.11188,0.15809,0.00747,0.11248,0.14048,0.18103,0.30866,0.23106,0.16511,0.15487,0.06512,0.07679,0.03325,0.13616,0.06264,0.05969,0.20189,0.11294,0.07284,0.0872,0.2014,0.14401,0.10899,0.21638,0.08591,0.24181,0.20927,0.16691,0.21495,0.15747,0.04219,0.05715,0.12611,0.05846,0.05288,0.14881,0.11414,0.04853,0.0828
94,,0.11832,0.0576,0.11636,0.13749,0.15778,0.26024,0.17338,0.1556,0.24839,0.16704,0.07658,0.10515,0.07321,0.16992,0.04954,0.11401,0.05971,0.10033,0.13348,0.10414,0.16431,0.11553,0.10766,0.09949,0.24845,0.26013,0.19214,0.21386,0.23266,0.20886,0.12125,0.113,0.10043,0.08432,0.09614,0.23425,0.09769,0.06727,0.01003
95,,0.07065,0.02312,0.10405,0.1512,0.14174,0.20657,0.19232,0.27187,0.22166,0.20657,0.09245,0.01828,0.09662,0.09459,0.16162,0.05687,0.085,0.10654,0.15045,0.09555,0.08387,0.17654,0.08681,0.13549,0.34093,0.34868,0.33704,0.23493,0.24274,0.2147,0.11611,0.09751,0.0501,0.09465,0.13941,0.16252,0.10015,0.09005,0.07263
96,,0.01504,0.06221,0.04745,0.17239,0.15521,0.20917,0.30486,0.24857,0.25833,0.25966,0.15597,0.01232,0.17808,0.14378,0.14452,0.12707,0.04538,0.11268,0.16005,0.18516,0.19063,0.15952,0.16335,0.17905,0.19898,0.30839,0.26462,0.30056,0.21123,0.16092,0.16458,0.10328,0.06628,0.04246,0.13796,0.16104,0.11776,0.11683,0.16158
97,,0.05987,0.0792,0.13444,0.08453,0.19088,0.28441,0.25046,0.19893,0.26524,0.1575,0.21079,0.12603,0.11834,0.10333,0.17054,0.16144,0.14704,0.08106,0.09662,0.09276,0.17128,0.11897,0.04089,0.27492,0.25622,0.34224,0.42552,0.39604,0.28176,0.19123,0.19383,0.11621,0.18786,0.16194,0.1119,0.09733,0.12009,0,0.1187
98,,0.17058,0.08139,0.07397,0.2448,0.25995,0.21827,0.32643,0.21904,0.31891,0.20595,0.22215,0.11146,0.11665,0.0705,0.11012,0.104,0.20287,0.1399,0.11706,0.07676,0.0977,0.12911,0.16031,0.22114,0.36835,0.44267,0.38461,0.21979,0.26899,0.19689,0.19618,0.11476,0.07051,0.05489,0.08584,0.1993,0.08423,0.14204,0.12101
99,,0.0954,0.17954,0.13881,0.27351,0.31425,0.28537,0.35346,0.23922,0.36408,0.24075,0.18991,0.14387,0.10663,0.14311,0.13201,0.1063,0.14393,0.2253,0.14853,0.19196,0.1468,0.07274,0.19394,0.27587,0.23364,0.44911,0.39905,0.39717,0.34331,0.21661,0.15233,0.12046,0.17105,0.1275,0.12489,0.14367,0.15143,0.14033,0.161
100,,0.05876,0.14839,0.08185,0.17775,0.24586,0.33638,0.40503,0.46101,0.2901,0.32586,0.25786,0.09492,0.16313,0.12968,0.11464,0.14852,0.16526,0.16704,0.18352,0.19041,0.23562,0.16886,0.19619,0.23314,0.49098,0.4124,0.23083,0.53373,0.30776,0.27497,0.21234,0.13686,0.10621,0.15711,0.13125,0.14606,0.13446,0.1711,0.1745
101,,0.15023,0.19856,0.1874,0.24403,0.32991,0.4562,0.3789,0.41545,0.30537,0.35151,0.21241,0.20014,0.09881,0.13967,0.10107,0.16279,0.15599,0.22217,0.23326,0.20351,0.11833,0.13978,0.24546,0.23536,0.41098,0.41486,0.40396,0.41301,0.38593,0.32285,0.29157,0.22866,0.15395,0.10061,0.28891,0.21076,0.18639,0.10839,0.1123
102,,0.13289,0.10441,0.2191,0.17443,0.23536,0.36959,0.3404,0.54107,0.31207,0.30826,0.28472,0.12959,0.10522,0.09479,0.14652,0.13295,0.14659,0.17882,0.17671,0.06291,0.18555,0.13017,0.20851,0.24121,0.34658,0.34649,0.45011,0.34808,0.34267,0.26157,0.22439,0.16248,0.1524,0.14976,0.13989,0.16315,0.25747,0.16746,0.19389
103,,0.15443,0.17679,0.1767,0.22942,0.22252,0.46113,0.46566,0.42064,0.42546,0.31082,0.30028,0.22212,0.11157,0.13213,0.11311,0.1471,0.21778,0.26058,0.24106,0.26247,0.12947,0.18721,0.26161,0.26216,0.41178,0.49431,0.42465,0.4363,0.47791,0.24591,0.20341,0.16801,0.10841,0.1989,0.16256,0.17785,0.25197,0.21849,0.177
104,,0.20315,0.1676,0.24167,0.28059,0.36628,0.37828,0.54177,0.48475,0.45362,0.42368,0.26325,0.25018,0.16806,0.11458,0.14672,0.24947,0.23904,0.16397,0.23574,0.23522,0.25478,0.15786,0.20884,0.28679,0.4141,0.54774,0.43096,0.55064,0.43837,0.39968,0.15526,0.14469,0.13493,0.16963,0.12372,0.16344,0.13893,0.16773,0.19799
105,,0.20131,0.19181,0.26218,0.30164,0.39824,0.49433,0.54018,0.51814,0.40471,0.39864,0.34005,0.21371,0.16602,0.17548,0.1527,0.17132,0.1757,0.20392,0.21195,0.14548,0.18041,0.24636,0.36802,0.33409,0.45175,0.55405,0.54087,0.62781,0.391,0.38759,0.2655,0.23662,0.21814,0.22665,0.20369,0.30746,0.2062,0.17797,0.11269
106,,0.27347,0.28289,0.28644,0.37559,0.40031,0.3055,0.56299,0.48089,0.35565,0.38267,0.32485,0.2892,0.16813,0.06739,0.15863,0.16936,0.16993,0.1374,0.19182,0.20969,0.24413,0.209,0.32299,0.40774,0.44212,0.52876,0.62693,0.56269,0.55319,0.40367,0.34102,0.26012,0.10668,0.21692,0.20168,0.1384,0.18891,0.15969,0.2248
107,,0.29113,0.27739,0.27725,0.33214,0.42101,0.62504,0.55712,0.673,0.37935,0.5556,0.41486,0.36033,0.28753,0.26597,0.19615,0.26381,0.24896,0.25725,0.29303,0.23361,0.31508,0.1874,0.31326,0.37206,0.48381,0.55471,0.46153,0.55354,0.59741,0.4375,0.38565,0.25477,0.26427,0.27401,0.29409,0.2031,0.27935,0.16574,0.31036
108,,0.22278,0.24579,0.32377,0.36449,0.46046,0.38705,0.55532,0.56519,0.53582,0.36911,0.42593,0.31508,0.28126,0.26002,0.10307,0.27788,0.1853,0.20584,0.16228,0.20969,0.19314,0.26816,0.29558,0.48736,0.63997,0.60821,0.56365,0.6386,0.48888,0.43589,0.33737,0.31804,0.34759,0.3272,0.27564,0.155,0.12339,0.25757,0.2248
109,,0.26375,0.26619,0.41125,0.43862,0.51865,0.63373,0.49995,0.65586,0.70108,0.50514,0.39302,0.36468,0.18675,0.15947,0.30295,0.34839,0.26433,0.28389,0.30412,0.18571,0.3662,0.33321,0.49072,0.59149,0.62251,0.62229,0.46187,0.67079,0.64375,0.43071,0.46351,0.30535,0.28912,0.21877,0.29002,0.31597,0.28706,0.22275,0.24944
110,,0.26171,0.30904,0.38336,0.39875,0.38949,0.583,0.71618,0.59197,0.65202,0.57219,0.60625,0.28477,0.32315,0.37427,0.34453,0.20928,0.19282,0.27428,0.28015,0.34578,0.30241,0.32327,0.42569,0.45739,0.54556,0.52166,0.61605,0.59367,0.51975,0.47871,0.39562,0.26012,0.2198,0.26798,0.24668,0.30964,0.35063,0.18786,0.22838
111,,0.3497,0.37423,0.38524,0.44641,0.54897,0.59745,0.54958,0.68279,0.68436,0.53305,0.50296,0.38622,0.1864,0.3092,0.27906,0.3241,0.34148,0.23414,0.24497,0.30709,0.26403,0.34891,0.38431,0.58806,0.62284,0.60689,0.60221,0.54685,0.48349,0.50188,0.41699,0.33425,0.321,0.27381,0.3187,0.24459,0.31399,0.22247,0.23401
112,,0.26539,0.42083,0.40199,0.56246,0.61849,0.61997,0.70443,0.694,0.4846,0.58622,0.54479,0.4446,0.43655,0.33469,0.23322,0.31388,0.32398,0.31232,0.22818,0.29041,0.24744,0.30731,0.55216,0.55974,0.6091,0.60104,0.70069,0.56389,0.58118,0.53571,0.58606,0.31428,0.42227,0.21235,0.25463,0.34305,0.25009,0.31451,0.22045
113,,0.35738,0.31436,0.38517,0.5911,0.67316,0.66297,0.69821,0.82066,0.50398,0.75519,0.66151,0.40334,0.41335,0.27729,0.33036,0.2632,0.29863,0.33319,0.22242,0.37328,0.28931,0.3764,0.57792,0.63746,0.70245,0.5952,0.52609,0.56206,0.67135,0.59449,0.52195,0.50092,0.34574,0.41986,0.36376,0.27771,0.22471,0.32049,0.42848
114,,0.3474,0.402,0.52517,0.60833,0.57357,0.64469,0.70443,0.81398,0.57919,0.53057,0.57113,0.5657,0.28041,0.29484,0.39184,0.29324,0.23839,0.26602,0.34995,0.39714,0.38977,0.45344,0.67473,0.62438,0.65285,0.63284,0.66065,0.66574,0.48535,0.70693,0.56671,0.45192,0.34735,0.26726,0.27066,0.29642,0.26123,0.41679,0.28885
115,,0.39631,0.39631,0.4447,0.74007,0.70714,0.61805,0.71065,0.75388,0.67608,0.60699,0.71898,0.68064,0.44255,0.31238,0.31,0.20197,0.28657,0.37877,0.30344,0.27693,0.39877,0.51869,0.62149,0.69841,0.59536,0.51973,0.7148,0.60737,0.70986,0.54119,0.53746,0.43911,0.37757,0.39575,0.41304,0.28981,0.37135,0.35703,0.39386
116,,0.48456,0.45042,0.50635,0.62747,0.72035,0.65284,0.5764,0.69422,0.58769,0.53026,0.57098,0.59594,0.53734,0.44887,0.3118,0.33729,0.34258,0.34215,0.29396,0.34881,0.31619,0.49279,0.56395,0.68127,0.67656,0.60111,0.85387,0.48085,0.46212,0.6712,0.53935,0.49169,0.40772,0.33813,0.36114,0.25795,0.40029,0.28484,0.34197
117,,0.43131,0.4259,0.55688,0.65969,0.69959,0.52768,0.59078,0.79395,0.56809,0.57878,0.63052,0.51109,0.50553,0.47846,0.41713,0.31469,0.28598,0.23645,0.25097,0.27632,0.42044,0.59388,0.55004,0.64127,0.61913,0.57522,0.59824,0.58465,0.51006,0.53392,0.44748,0.44609,0.40933,0.35568,0.40433,0.31864,0.27398,0.31122,0.39348
118,,0.42914,0.52887,0.64842,0.73433,0.58471,0.73876,0.66731,0.52497,0.72542,0.67854,0.71227,0.59137,0.39748,0.39691,0.35904,0.39352,0.276,0.36853,0.3305,0.31123,0.42576,0.59977,0.79391,0.59771,0.63699,0.65269,0.55189,0.58648,0.65017,0.62474,0.6133,0.56067,0.3359,0.52021,0.33563,0.36681,0.41142,0.28415,0.35681
119,,0.35987,0.62809,0.66905,0.65969,0.67694,0.6629,0.67346,0.54033,0.61528,0.78287,0.62137,0.51929,0.5982,0.32707,0.40062,0.33025,0.27366,0.42007,0.34692,0.49825,0.51924,0.61355,0.58944,0.7365,0.67456,0.60682,0.5537,0.48602,0.67135,0.53017,0.64255,0.56966,0.41249,0.4743,0.3581,0.35591,0.32376,0.45896,0.35457
120,,0.57051,0.52856,0.61465,0.74964,0.76942,0.57848,0.49684,0.52438,0.6129,0.5618,0.55689,0.73894,0.67211,0.45589,0.34234,0.31963,0.37254,0.30252,0.32611,0.33651,0.47308,0.59547,0.66281,0.68127,0.59682,0.5648,0.65232,0.64681,0.49215,0.58186,0.71474,0.64422,0.45701,0.39648,0.35975,0.35338,0.35646,0.32866,0.49068
121,,0.42625,0.66938,0.62391,0.79367,0.75998,0.75725,0.61498,0.64673,0.73191,0.66156,0.92225,0.75852,0.69524,0.56498,0.35192,0.32944,0.3079,0.31558,0.39089,0.41605,0.41211,0.55347,0.70452,0.62209,0.52285,0.58651,0.54107,0.45138,0.55557,0.73731,0.60307,0.7189,0.54814,0.50961,0.37807,0.40156,0.33464,0.28491,0.57694
122,,0.495,0.49422,0.7122,0.79175,0.72412,0.66858,0.70029,0.49247,0.61247,0.56568,0.65384,0.59471,0.47231,0.54287,0.43755,0.29845,0.4069,0.31712,0.35144,0.49565,0.57562,0.51935,0.71048,0.68889,0.72834,0.56427,0.54692,0.59342,0.60743,0.68906,0.62841,0.62236,0.48878,0.45549,0.35892,0.34403,0.41802,0.33601,0.51711
123,,0.66249,0.64999,0.73658,0.71328,0.71846,0.60861,0.59362,0.53892,0.58826,0.54429,0.62919,0.56592,0.491,0.57246,0.49531,0.40177,0.33428,0.2415,0.37906,0.53069,0.49622,0.60474,0.5766,0.7746,0.67788,0.47413,0.49203,0.59506,0.53958,0.57239,0.74015,0.59085,0.519,0.54087,0.37302,0.3287,0.31036,0.33347,0.58417
124,,0.65251,0.82891,0.75346,0.66862,0.79962,0.65571,0.6662,0.50946,0.56406,0.79372,0.55099,0.72951,0.60744,0.52626,0.52498,0.39521,0.32799,0.35861,0.45512,0.27162,0.54942,0.76181,0.76213,0.7765,0.62789,0.5877,0.59482,0.61197,0.59536,0.62058,0.77338,0.55587,0.64249,0.49464,0.42873,0.52526,0.4289,0.48403,0.49714
125,,0.67825,0.73632,0.65342,0.62804,0.76376,0.60792,0.72241,0.68569,0.67442,0.53871,0.70408,0.60892,0.73276,0.52791,0.51061,0.38046,0.39199,0.36392,0.34828,0.54132,0.61339,0.5962,0.77537,0.70158,0.57351,0.64937,0.51957,0.45756,0.48862,0.55756,0.67304,0.68551,0.67646,0.47232,0.48036,0.35303,0.34843,0.4194,0.52191
126,,0.67562,0.69691,0.836,0.76432,0.67002,0.60963,0.45709,0.54433,0.78954,0.54049,0.6258,1,0.71725,0.58543,0.52824,0.47999,0.27217,0.36923,0.3497,0.4459,0.61162,0.71809,0.6734,0.60368,0.69913,0.49896,0.58199,0.49719,0.55987,0.69204,0.56046,0.70554,0.77182,0.46987,0.44442,0.3716,0.47487,0.42922,0.54277
127,,0.70123,0.74758,0.75847,0.63927,0.58452,0.51207,0.69268,0.58633,0.52573,0.69202,0.65878,0.80493,0.68932,0.57107,0.54188,0.52647,0.35574,0.417,0.41839,0.51821,0.55769,0.65151,0.69922,0.7473,0.61687,0.52053,0.54712,0.53676,0.65852,0.62891,0.64079,0.68854,0.62937,0.5714,0.37088,0.53454,0.58195,0.381,0.60228
128,,0.67103,0.88521,0.83538,0.59436,0.67379,0.57163,0.49773,0.42665,0.52746,0.62839,0.66505,0.59224,0.7511,0.52467,0.61987,0.40137,0.45118,0.54229,0.50591,0.48984,0.64767,0.74922,0.70518,0.55695,0.61448,0.49398,0.5406,0.60308,0.43497,0.69145,0.66979,0.62782,0.61269,0.66109,0.51022,0.48517,0.45441,0.53609,0.67318
129,,0.70057,0.90585,0.71657,0.79622,0.61799,0.76752,0.61643,0.52245,0.58135,0.56924,0.63111,0.6641,0.61174,0.66196,0.4645,0.48053,0.31931,0.3773,0.54481,0.53607,0.71256,0.85521,0.82238,0.6965,0.55585,0.56374,0.53805,0.5283,0.58393,0.59616,0.62033,0.65879,0.64666,0.54246,0.46163,0.41864,0.4559,0.45044,0.47385
130,,0.62677,0.66125,0.73283,0.67053,0.68826,0.57485,0.6138,0.64985,0.53063,0.63195,0.80272,0.70972,0.65187,0.64786,0.5707,0.52708,0.54824,0.41738,0.54623,0.60862,0.65074,0.66443,0.62798,0.65587,0.63373,0.54117,0.44205,0.47624,0.57379,0.49277,0.73624,0.64543,0.62639,0.532,0.551,0.5095,0.47687,0.53506,0.57208
